Timestamp,Account,Account.1,Amount Received,Amount Paid,Is Laundering,sender_entity_type,receiver_entity_type
9.0,3261.0,9810.0,103.81,103.81,1,payment_institution,individual
9.0,2376.0,19571.0,108.76,108.76,0,individual,business
9.0,3582.0,3379.0,148.6,148.6,0,individual,payment_institution
9.0,2542.0,19713.0,261.26,261.26,0,individual,individual
9.0,1836.0,5921.0,224.58,224.58,0,individual,individual
9.0,937.0,9724.0,430.16,430.16,0,business,account
9.0,1713.0,19953.0,318.7,318.7,1,individual,individual
9.0,635.0,14913.0,231.41,231.41,0,business,individual
9.0,1685.0,7571.0,370.77,370.77,0,individual,individual
9.0,3184.0,4256.0,561.22,561.22,0,individual,individual
9.0,3430.0,5312.0,199.19,199.19,0,account,business
9.0,3480.0,19291.0,181.16,181.16,0,individual,individual
9.0,1924.0,19985.0,273.41,273.41,0,individual,business
9.0,1483.0,4865.0,123.16,123.16,0,payment_institution,individual
9.0,3595.0,5968.0,198.64,198.64,0,individual,individual
9.0,980.0,19968.0,579.89,579.89,0,business,individual
9.0,2439.0,19024.0,301.57,301.57,0,business,business
9.0,1720.0,9265.0,364.82,364.82,0,individual,individual
9.0,3191.0,17280.0,581.47,581.47,0,individual,individual
9.0,1697.0,7988.0,215.66,215.66,0,individual,payment_institution
9.0,1663.0,9971.0,377.07,377.07,0,business,individual
9.0,2689.0,13250.0,313.42,313.42,0,individual,individual
9.0,3231.0,18755.0,189.49,189.49,0,account,individual
9.0,2872.0,18977.0,554.94,554.94,0,individual,business
9.0,1388.0,18070.0,111.12,111.12,0,business,individual
9.0,2989.0,8519.0,494.35,494.35,1,business,individual
9.0,901.0,19908.0,492.52,492.52,0,individual,individual
9.0,3342.0,16548.0,115.66,115.66,0,individual,individual
9.0,3040.0,18468.0,576.35,576.35,0,individual,business
9.0,3482.0,18673.0,167.77,167.77,0,individual,individual
9.0,2600.0,8323.0,211.46,211.46,0,account,business
9.0,3039.0,16916.0,465.97,465.97,0,individual,individual
9.0,1939.0,3985.0,382.61,382.61,0,individual,individual
9.0,2575.0,11313.0,384.07,384.07,0,individual,account
9.0,2828.0,9720.0,579.27,579.27,0,business,individual
9.0,2658.0,5955.0,294.57,294.57,0,business,individual
9.0,3122.0,9190.0,578.55,578.55,0,individual,individual
9.0,1866.0,13076.0,205.44,205.44,0,account,individual
9.0,3249.0,8176.0,186.94,186.94,0,individual,individual
9.0,1655.0,19954.0,334.83,334.83,0,individual,payment_institution
9.0,1096.0,19989.0,422.16,422.16,0,individual,business
9.0,550.0,19904.0,228.46,228.46,1,individual,business
9.0,1997.0,4803.0,202.85,202.85,0,individual,individual
9.0,2327.0,9926.0,131.86,131.86,0,business,individual
9.0,376.0,5870.0,133.05,133.05,0,individual,account
9.0,2406.0,4609.0,353.76,353.76,0,individual,business
9.0,1045.0,19642.0,536.04,536.04,0,account,account
9.0,515.0,9620.0,320.97,320.97,0,account,business
9.0,1105.0,9793.0,552.95,552.95,0,individual,individual
9.0,672.0,9010.0,257.57,257.57,0,individual,individual
9.0,3082.0,3152.0,475.76,475.76,0,business,individual
9.0,2029.0,19826.0,197.71,197.71,0,account,account
9.0,1473.0,9728.0,149.55,149.55,0,individual,individual
9.0,2010.0,9872.0,186.11,186.11,0,individual,payment_institution
9.0,1356.0,9475.0,185.46,185.46,0,business,account
9.0,2937.0,19990.0,552.84,552.84,0,individual,individual
9.0,2125.0,11634.0,138.36,138.36,0,business,business
9.0,3053.0,15986.0,497.26,497.26,0,payment_institution,individual
9.0,2790.0,9986.0,385.16,385.16,0,individual,business
9.0,11.0,14488.0,150.47,150.47,0,business,individual
9.0,2751.0,8960.0,299.42,299.42,0,individual,business
10.0,3495.0,4338.0,130.47,130.47,0,account,business
10.0,3274.0,15538.0,189.08,189.08,0,individual,individual
10.0,504.0,19504.0,363.79,363.79,0,account,individual
10.0,3383.0,2384.0,133.69,133.69,0,individual,individual
10.0,1567.0,16929.0,164.07,164.07,0,individual,individual
10.0,3587.0,6850.0,168.97,168.97,0,individual,individual
10.0,2286.0,12800.0,194.22,194.22,0,business,payment_institution
10.0,689.0,16051.0,277.91,277.91,0,business,business
10.0,3062.0,17028.0,427.36,427.36,0,individual,business
10.0,96.0,3749.0,179.33,179.33,0,individual,individual
10.0,2197.0,7873.0,117.33,117.33,0,payment_institution,individual
10.0,1935.0,18032.0,288.07,288.07,0,business,individual
10.0,3528.0,8708.0,152.83,152.83,0,individual,individual
10.0,3277.0,5145.0,159.72,159.72,0,account,individual
10.0,3526.0,7542.0,161.91,161.91,0,individual,individual
10.0,2404.0,6528.0,205.77,205.77,0,individual,individual
10.0,3586.0,18099.0,153.89,153.89,0,individual,individual
10.0,2863.0,16693.0,428.92,428.92,1,business,account
10.0,715.0,7634.0,386.82,386.82,1,individual,business
10.0,2411.0,13882.0,303.58,303.58,0,business,business
10.0,3590.0,17042.0,135.83,135.83,0,individual,individual
10.0,2239.0,10145.0,195.66,195.66,0,individual,individual
10.0,3201.0,18390.0,153.02,153.02,0,account,account
10.0,2294.0,9652.0,122.59,122.59,0,individual,individual
10.0,1548.0,19769.0,119.76,119.76,0,individual,individual
10.0,3205.0,9314.0,139.21,139.21,0,individual,individual
10.0,818.0,2595.0,434.27,434.27,0,business,business
10.0,2663.0,13281.0,250.66,250.66,0,business,individual
10.0,2599.0,19267.0,219.33,219.33,0,payment_institution,individual
10.0,448.0,3670.0,324.41,324.41,0,individual,individual
10.0,2766.0,5348.0,207.57,207.57,0,individual,individual
10.0,2011.0,9460.0,190.58,190.58,0,individual,individual
10.0,2495.0,17906.0,320.2,320.2,1,individual,individual
10.0,610.0,17994.0,351.04,351.04,0,individual,business
10.0,1917.0,19988.0,352.27,352.27,0,individual,individual
10.0,2184.0,10882.0,173.88,173.88,0,business,individual
10.0,3295.0,9315.0,106.23,106.23,0,individual,individual
10.0,3155.0,13120.0,496.23,496.23,0,business,individual
10.0,3216.0,16407.0,189.16,189.16,0,payment_institution,business
10.0,3878.0,11857.0,335.66,335.66,0,payment_institution,individual
10.0,2333.0,9810.0,164.91,164.91,1,individual,individual
10.0,3387.0,4720.0,116.26,116.26,0,business,individual
10.0,2612.0,12897.0,239.67,239.67,0,account,individual
10.0,1478.0,9962.0,157.36,157.36,1,account,account
10.0,3683.0,19328.0,203.47,203.47,0,account,business
10.0,2448.0,18420.0,345.13,345.13,0,business,account
10.0,3012.0,5731.0,541.89,541.89,0,individual,account
10.0,75.0,836.0,108.98,108.98,0,business,individual
10.0,3576.0,8483.0,117.94,117.94,0,business,individual
10.0,1867.0,9649.0,246.52,246.52,0,individual,individual
10.0,3721.0,12914.0,299.27,299.27,0,payment_institution,account
10.0,636.0,9091.0,339.41,339.41,1,business,individual
10.0,3153.0,15395.0,517.95,517.95,0,individual,individual
10.0,2125.0,17363.0,138.36,138.36,0,business,individual
10.0,3102.0,5907.0,541.38,541.38,0,individual,account
10.0,3305.0,8257.0,187.13,187.13,0,individual,individual
10.0,1906.0,17859.0,378.51,378.51,0,account,business
10.0,565.0,6037.0,390.04,390.04,0,individual,payment_institution
10.0,2074.0,19961.0,198.61,198.61,0,business,account
10.0,2970.0,19941.0,521.58,521.58,0,individual,payment_institution
10.0,1648.0,14933.0,380.98,380.98,0,business,individual
10.0,1853.0,19066.0,280.83,280.83,0,individual,business
10.0,2988.0,10102.0,469.94,469.94,0,business,individual
10.0,824.0,7891.0,425.95,425.95,0,account,individual
10.0,2751.0,19121.0,299.42,299.42,0,business,account
10.0,1942.0,19392.0,276.14,276.14,0,individual,individual
10.0,950.0,19079.0,514.09,514.09,0,individual,account
10.0,1740.0,18693.0,254.39,254.39,0,business,payment_institution
10.0,3393.0,16929.0,137.8,137.8,0,account,individual
10.0,2746.0,3664.0,266.27,266.27,0,individual,individual
10.0,906.0,1846.0,400.61,400.61,0,account,individual
10.0,142.0,5633.0,110.08,110.08,0,account,individual
10.0,2414.0,14257.0,247.32,247.32,0,individual,account
10.0,739.0,3634.0,205.77,205.77,0,individual,business
10.0,721.0,6387.0,208.75,208.75,0,business,individual
10.0,3288.0,3360.0,179.25,179.25,1,individual,individual
10.0,500.0,17296.0,205.88,205.88,0,individual,individual
10.0,3161.0,13731.0,524.34,524.34,0,individual,account
10.0,2128.0,6416.0,142.58,142.58,0,individual,individual
10.0,2369.0,15651.0,103.48,103.48,0,account,payment_institution
10.0,2280.0,9546.0,173.0,173.0,0,individual,individual
10.0,1611.0,6086.0,385.91,385.91,1,individual,individual
10.0,3904.0,19763.0,389.35,389.35,0,individual,individual
10.0,3555.0,6416.0,183.08,183.08,0,business,individual
10.0,2424.0,11616.0,217.74,217.74,0,individual,account
10.0,1577.0,16194.0,157.32,157.32,0,individual,business
10.0,3079.0,19728.0,471.25,471.25,0,account,individual
10.0,2798.0,6777.0,293.95,293.95,0,payment_institution,individual
10.0,2597.0,9809.0,247.49,247.49,0,individual,individual
10.0,674.0,19222.0,292.17,292.17,0,individual,individual
10.0,291.0,12949.0,147.39,147.39,0,business,business
10.0,3964.0,9527.0,331.77,331.77,0,individual,individual
10.0,3638.0,2274.0,236.27,236.27,0,business,individual
10.0,2240.0,16912.0,160.38,160.38,0,payment_institution,individual
10.0,361.0,19640.0,114.83,114.83,1,business,individual
10.0,3762.0,14753.0,364.23,364.23,0,individual,individual
10.0,1250.0,9483.0,193.02,193.02,0,individual,individual
10.0,1219.0,7312.0,103.3,103.3,1,account,account
10.0,2713.0,14465.0,269.23,269.23,0,business,payment_institution
10.0,1189.0,9952.0,512.54,512.54,0,individual,individual
10.0,3349.0,13378.0,113.87,113.87,0,account,individual
10.0,3884.0,19984.0,312.27,312.27,0,business,individual
10.0,3956.0,9988.0,253.61,253.61,1,business,business
10.0,1778.0,15345.0,253.83,253.83,0,individual,individual
10.0,1131.0,3136.0,540.08,540.08,0,individual,individual
10.0,3593.0,8400.0,188.91,188.91,1,individual,individual
10.0,3306.0,9793.0,105.91,105.91,1,individual,account
10.0,1094.0,9028.0,400.89,400.89,0,individual,individual
10.0,2220.0,18036.0,155.03,155.03,0,business,account
10.0,3689.0,1876.0,370.92,370.92,0,business,business
10.0,1371.0,2752.0,194.86,194.86,0,account,account
10.0,2433.0,18656.0,203.57,203.57,0,account,individual
10.0,1891.0,9489.0,298.64,298.64,0,individual,payment_institution
10.0,1821.0,6321.0,395.85,395.85,0,individual,account
10.0,2001.0,15090.0,192.08,192.08,1,individual,individual
10.0,1782.0,3712.0,370.45,370.45,0,individual,individual
10.0,3085.0,12944.0,571.19,571.19,0,account,business
10.0,2747.0,6448.0,275.35,275.35,0,business,individual
10.0,2056.0,19010.0,178.5,178.5,0,business,account
10.0,3233.0,16579.0,169.66,169.66,0,individual,business
10.0,1654.0,208.0,288.64,288.64,0,account,individual
10.0,1491.0,17051.0,177.86,177.86,0,business,individual
10.0,3174.0,4596.0,574.03,574.03,0,individual,individual
10.0,1520.0,1249.0,167.55,167.55,0,individual,payment_institution
10.0,3507.0,7408.0,178.53,178.53,0,account,individual
10.0,3703.0,11728.0,263.48,263.48,0,business,individual
10.0,2422.0,534.0,342.89,342.89,0,individual,individual
10.0,1662.0,12663.0,397.67,397.67,0,account,individual
10.0,2595.0,1872.0,340.16,340.16,0,individual,individual
10.0,2134.0,11076.0,114.81,114.81,0,individual,business
10.0,2271.0,8580.0,158.25,158.25,0,individual,individual
10.0,3431.0,17777.0,108.76,108.76,0,individual,business
10.0,478.0,7528.0,339.7,339.7,0,individual,individual
10.0,3839.0,19729.0,366.2,366.2,0,payment_institution,business
10.0,1299.0,9873.0,104.87,104.87,0,individual,account
10.0,724.0,438.0,330.92,330.92,0,individual,individual
10.0,3553.0,5762.0,134.05,134.05,0,business,account
10.0,2837.0,18944.0,481.01,481.01,0,individual,business
10.0,653.0,9730.0,205.11,205.11,0,individual,account
10.0,2073.0,15521.0,157.91,157.91,0,individual,individual
10.0,844.0,8444.0,505.29,505.29,0,account,individual
10.0,3218.0,7794.0,128.05,128.05,0,individual,business
10.0,3982.0,9569.0,368.23,368.23,0,individual,individual
10.0,3255.0,6195.0,112.13,112.13,0,individual,individual
10.0,1022.0,9650.0,589.25,589.25,0,individual,individual
10.0,3275.0,8578.0,120.31,120.31,0,individual,individual
10.0,871.0,4762.0,534.32,534.32,0,individual,account
10.0,3394.0,18754.0,130.17,130.17,0,individual,individual
10.0,80.0,3654.0,189.82,189.82,0,account,payment_institution
10.0,2994.0,19729.0,437.0,437.0,0,individual,individual
10.0,1222.0,17212.0,128.71,128.71,0,business,payment_institution
10.0,1226.0,14498.0,154.83,154.83,0,individual,individual
11.0,4173.0,14512.0,109.73,109.73,0,individual,individual
11.0,1203.0,19539.0,145.64,145.64,0,individual,individual
11.0,3794.0,19952.0,252.82,252.82,0,individual,individual
11.0,2981.0,8192.0,417.13,417.13,0,individual,business
11.0,300.0,13260.0,189.44,189.44,0,individual,individual
11.0,1158.0,19451.0,562.59,562.59,0,business,individual
11.0,2088.0,17414.0,183.67,183.67,0,individual,individual
11.0,563.0,19735.0,258.66,258.66,1,individual,account
11.0,1520.0,9925.0,167.55,167.55,1,individual,individual
11.0,120.0,18228.0,157.6,157.6,0,account,individual
11.0,4350.0,9714.0,139.94,139.94,0,individual,individual
11.0,4228.0,18401.0,163.02,163.02,0,business,business
11.0,2644.0,4577.0,276.29,276.29,0,business,individual
11.0,3529.0,11140.0,178.94,178.94,0,individual,individual
11.0,3315.0,2481.0,173.46,173.46,0,individual,business
11.0,1379.0,17632.0,159.55,159.55,0,individual,individual
11.0,2410.0,4849.0,288.1,288.1,0,individual,individual
11.0,2946.0,6976.0,599.89,599.89,0,account,business
11.0,3025.0,18992.0,586.78,586.78,0,account,individual
11.0,2001.0,9843.0,192.08,192.08,0,individual,individual
11.0,1625.0,19138.0,335.55,335.55,0,account,individual
11.0,2958.0,6563.0,430.83,430.83,0,individual,individual
11.0,4019.0,4992.0,155.36,155.36,0,individual,business
11.0,1036.0,16944.0,589.9,589.9,0,individual,individual
11.0,3370.0,8185.0,197.03,197.03,0,individual,individual
11.0,1655.0,17958.0,334.83,334.83,0,individual,individual
11.0,2743.0,9912.0,288.17,288.17,0,account,account
11.0,1932.0,9698.0,239.91,239.91,0,account,individual
11.0,432.0,9984.0,206.49,206.49,1,individual,account
11.0,2846.0,18161.0,538.55,538.55,0,individual,business
11.0,182.0,18784.0,171.55,171.55,0,individual,payment_institution
11.0,4308.0,19552.0,181.14,181.14,0,individual,business
11.0,1755.0,13728.0,268.8,268.8,0,individual,individual
11.0,1390.0,19942.0,161.42,161.42,0,individual,account
11.0,3056.0,16423.0,429.08,429.08,0,business,business
11.0,2651.0,11666.0,285.08,285.08,0,individual,individual
11.0,2597.0,18929.0,247.49,247.49,0,individual,business
11.0,1593.0,12722.0,182.19,182.19,0,individual,account
11.0,3548.0,19232.0,129.38,129.38,0,individual,individual
11.0,2417.0,18929.0,367.19,367.19,0,account,business
11.0,1518.0,14141.0,156.58,156.58,0,individual,individual
11.0,246.0,19810.0,187.19,187.19,1,account,business
11.0,2935.0,210.0,526.28,526.28,0,individual,individual
11.0,3469.0,16436.0,165.08,165.08,0,individual,business
11.0,1297.0,18933.0,110.66,110.66,0,individual,individual
11.0,2529.0,5585.0,303.85,303.85,0,business,individual
11.0,795.0,3681.0,249.75,249.75,0,individual,individual
11.0,4027.0,15088.0,189.25,189.25,0,individual,individual
11.0,4375.0,14914.0,195.72,195.72,0,account,individual
11.0,3672.0,9970.0,397.64,397.64,0,business,account
11.0,2279.0,19697.0,182.36,182.36,0,individual,individual
11.0,264.0,3897.0,120.77,120.77,0,individual,individual
11.0,3407.0,16002.0,153.57,153.57,0,individual,business
11.0,2997.0,16289.0,471.14,471.14,0,individual,individual
11.0,1420.0,9975.0,138.82,138.82,0,payment_institution,individual
11.0,3164.0,16225.0,509.69,509.69,0,individual,individual
11.0,1042.0,8902.0,403.14,403.14,0,payment_institution,business
11.0,445.0,13457.0,267.57,267.57,0,individual,individual
11.0,1039.0,8560.0,522.83,522.83,0,individual,business
11.0,3206.0,3907.0,103.95,103.95,0,individual,business
11.0,147.0,6485.0,183.83,183.83,0,individual,individual
11.0,3578.0,16707.0,128.71,128.71,0,business,individual
11.0,3887.0,18304.0,394.48,394.48,1,individual,business
11.0,1864.0,3365.0,310.33,310.33,0,individual,account
11.0,38.0,3680.0,182.47,182.47,0,payment_institution,account
11.0,1903.0,19795.0,269.05,269.05,0,individual,business
11.0,1715.0,7604.0,367.67,367.67,0,individual,individual
11.0,2101.0,17824.0,163.63,163.63,0,individual,account
11.0,775.0,10659.0,298.0,298.0,0,account,individual
11.0,547.0,10339.0,284.04,284.04,0,business,payment_institution
11.0,3624.0,16386.0,245.47,245.47,0,individual,account
11.0,3994.0,18786.0,245.55,245.55,0,individual,individual
11.0,3677.0,19987.0,248.5,248.5,1,business,individual
11.0,1213.0,7989.0,164.8,164.8,0,business,account
11.0,4094.0,19568.0,180.64,180.64,0,individual,account
11.0,1595.0,18081.0,124.84,124.84,0,business,business
11.0,831.0,6192.0,554.96,554.96,0,individual,individual
11.0,4262.0,14882.0,139.05,139.05,1,account,individual
11.0,2910.0,9984.0,577.96,577.96,0,business,individual
11.0,1000.0,7925.0,589.34,589.34,0,business,account
11.0,4373.0,9185.0,173.75,173.75,0,business,individual
11.0,3357.0,18755.0,109.29,109.29,0,business,business
11.0,3563.0,18001.0,102.69,102.69,0,business,individual
11.0,918.0,19586.0,433.76,433.76,0,business,account
11.0,4168.0,18000.0,147.66,147.66,0,business,individual
11.0,2937.0,15833.0,552.84,552.84,0,individual,account
11.0,3876.0,9764.0,288.44,288.44,0,business,individual
11.0,2275.0,10336.0,109.58,109.58,0,individual,individual
11.0,1591.0,19971.0,156.5,156.5,1,individual,individual
11.0,2869.0,12866.0,559.84,559.84,0,payment_institution,individual
11.0,2992.0,9489.0,540.69,540.69,0,individual,individual
11.0,1258.0,18480.0,103.81,103.81,0,individual,business
11.0,1999.0,19938.0,270.55,270.55,0,business,individual
11.0,1616.0,1680.0,303.55,303.55,0,individual,individual
11.0,3511.0,5846.0,144.25,144.25,0,account,business
11.0,2765.0,9505.0,391.57,391.57,1,payment_institution,individual
11.0,2402.0,19985.0,328.01,328.01,0,individual,individual
11.0,3837.0,9353.0,365.82,365.82,0,individual,payment_institution
11.0,4046.0,18437.0,149.66,149.66,1,individual,business
11.0,2610.0,19636.0,350.61,350.61,0,individual,individual
11.0,3171.0,18630.0,522.53,522.53,0,individual,individual
11.0,1498.0,11808.0,143.19,143.19,0,account,account
11.0,2915.0,5729.0,528.59,528.59,0,account,account
11.0,3781.0,7458.0,314.17,314.17,1,individual,business
11.0,393.0,14042.0,159.86,159.86,0,individual,business
11.0,3077.0,8835.0,463.22,463.22,0,individual,individual
11.0,1677.0,4418.0,390.76,390.76,1,individual,account
11.0,788.0,3777.0,307.23,307.23,0,business,business
11.0,491.0,9905.0,289.33,289.33,0,payment_institution,individual
11.0,2306.0,18870.0,187.03,187.03,0,individual,individual
11.0,3951.0,19874.0,371.13,371.13,0,individual,individual
11.0,1858.0,19554.0,370.82,370.82,1,business,individual
11.0,1337.0,14928.0,139.83,139.83,0,individual,individual
11.0,3714.0,19953.0,233.33,233.33,1,individual,account
11.0,1778.0,8131.0,253.83,253.83,0,individual,individual
11.0,2857.0,17920.0,531.3,531.3,0,individual,individual
11.0,3376.0,9541.0,173.69,173.69,0,individual,individual
11.0,2984.0,15169.0,405.08,405.08,0,individual,individual
11.0,2451.0,14161.0,288.17,288.17,0,business,business
11.0,4112.0,17426.0,140.24,140.24,0,individual,account
